CodEstacao,NomeEstacao,Bacia,SubBacia,Operadora,Responsavel,Municipio-UF,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEstacao
75342000,UHE PASSO SÃO JOÃO BARRAMENTO,7,75,00079 - CGT ELETROSUL - Companhia de Geração e Transmissão de Energia...,00079 - CGT ELETROSUL - Companhia de Geração e Transmissão de Energia...,ROQUE GONZALES-RS,-28.13250,-55.05170,0.00,75101000,RIO IJUÍ,Setor Elétrico,Ativo
75343000,UHE PASSO SÃO JOÃO SÍTIO VALDIR COIMBRA,7,75,00079 - CGT ELETROSUL - Companhia de Geração e Transmissão de Energia...,00079 - CGT ELETROSUL - Companhia de Geração e Transmissão de Energia...,QUINZE DE NOVEMBRO-RS,-28.15890,-55.06250,0.00,75104000,LAJEADO DAS PEDRAS,Setor Elétrico,Ativo
75344000,UHE PASSO SÃO JOÃO JUSANTE,7,75,00079 - CGT ELETROSUL - Companhia de Geração e Transmissão de Energia...,00079 - CGT ELETROSUL - Companhia de Geração e Transmissão de Energia...,ROQUE GONZALES-RS,-28.12390,-55.05330,0.00,75101000,RIO IJUÍ,Setor Elétrico,Ativo
75400010,PASSO DO DIAS,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO MIGUEL DAS MISSÕES-RS,-28.65670,-54.45940,0.00,75201000,RIO PIRATINIM,RHN,Ativo
75550000,GARRUCHOS,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,GARRUCHOS-RS,-28.18220,-55.64330,54.00,70001000,RIO URUGUAI,RHN,Ativo
75650010,PROP. RURAL ITACURUBI (CPRM),7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ITACURUBI-RS,-28.74250,-55.16250,0.00,75301000,RIO ICAMAQUA,RHN,Ativo
75650900,PASSO DO NOVO STO. ANT. MISSÕES,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO BORJA-RS,-28.68250,-55.57940,0.00,75301000,RIO ICAMAQUA,RHN,Ativo
75780000,PASSO SÃO BORJA,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,SÃO BORJA-RS,-28.62440,-56.03690,47.00,70001000,RIO URUGUAI,RHN,Ativo
75780000,PASSO SÃO BORJA,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,SÃO BORJA-RS,-28.62440,-56.03690,47.00,70001000,RIO URUGUAI,CotaOnline,Ativo
75831000,PASSO BUTUÍ BR 472 S. BORJA,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO BORJA-RS,-28.85310,-56.08610,0.00,75302000,RIO BUTUI,RHN,Ativo
75881800,PCH RINCÃO BARRAMENTO,7,75,01031 - RINCÃO - Rincão Energia S.A.,01031 - RINCÃO - Rincão Energia S.A.,ENTRE-IJUIS-RS,-28.42080,-54.29780,216.00,75103000,RIO IJUIZINHO,Setor Elétrico,Ativo
75881900,PCH RINCÃO JUSANTE,7,75,01031 - RINCÃO - Rincão Energia S.A.,01031 - RINCÃO - Rincão Energia S.A.,ENTRE-IJUIS-RS,-28.42280,-54.30060,216.00,75103000,RIO IJUIZINHO,Setor Elétrico,Ativo
75890000,ALVEAR (DNCPVN-582),7,75,00902 - ARGENTINA - Argentina,00902 - ARGENTINA - Argentina,ARGENTINA-AR,-29.11360,-56.55440,0.00,70001000,RIO URUGUAI,RHN,Ativo
75900000,ITAQUI,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ITAQUI-RS,-29.11750,-56.55440,42.00,70001000,RIO URUGUAI,RHN,Ativo
75900000,ITAQUI,7,75,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ITAQUI-RS,-29.11750,-56.55440,42.00,70001000,RIO URUGUAI,CotaOnline,Ativo
76069500,PCH QUEBRA DENTES MONTANTE 1,7,76,00506 - QUEVEDOS - Quevedos Energética S/A,00506 - QUEVEDOS - Quevedos Energética S/A,QUEVEDOS-RS,-29.26610,-53.94830,333.00,76112000,RIO TOROPI,Setor Elétrico,Ativo
76069900,PCH QUEBRA DENTES BARRAMENTO,7,76,00506 - QUEVEDOS - Quevedos Energética S/A,00506 - QUEVEDOS - Quevedos Energética S/A,QUEVEDOS-RS,-29.36420,-54.01170,314.00,76112000,RIO TOROPI,Setor Elétrico,Ativo
76070500,PCH QUEBRA DENTES JUSANTE,7,76,00506 - QUEVEDOS - Quevedos Energética S/A,00506 - QUEVEDOS - Quevedos Energética S/A,QUEVEDOS-RS,-29.38970,-54.01890,220.00,76112000,RIO TOROPI,Setor Elétrico,Ativo
76084000,PCH CACHOEIRA CINCO VEADOS BARRAMENTO,7,76,00436 - RINCÃO ALBINOS - Rincão dos Albinos Energética S/A,00436 - RINCÃO ALBINOS - Rincão dos Albinos Energética S/A,QUEVEDOS-RS,-29.41920,-54.05000,195.00,76112000,RIO TOROPI,Setor Elétrico,Ativo
76084040,PCH CACHOEIRA CINCO VEADOS JUSANTE,7,76,00436 - RINCÃO ALBINOS - Rincão dos Albinos Energética S/A,00436 - RINCÃO ALBINOS - Rincão dos Albinos Energética S/A,QUEVEDOS-RS,-29.42080,-54.05280,178.00,76112000,RIO TOROPI,Setor Elétrico,Ativo
76086000,PCH RINCÃO SÃO MIGUEL BARRAMENTO,7,76,00501 - RINCÃOSÃOMIGUEL - Rincão São Miguel Energética S/A,00501 - RINCÃOSÃOMIGUEL - Rincão São Miguel Energética S/A,QUEVEDOS-RS,-29.44920,-54.09220,153.00,76112000,RIO TOROPI,Setor Elétrico,Ativo
76086500,PCH RINCÃO SÃO MIGUEL JUSANTE,7,76,00501 - RINCÃOSÃOMIGUEL - Rincão São Miguel Energética S/A,00501 - RINCÃOSÃOMIGUEL - Rincão São Miguel Energética S/A,QUEVEDOS-RS,-29.45580,-54.09330,149.00,76112000,RIO TOROPI,Setor Elétrico,Ativo
76111010,PASSO SANTA VITÓRIA,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CACEQUI-RS,-29.83720,-54.79810,0.00,76100000,RIO IBICUÍ,RHN,Ativo
76112000,PCH SALTO DO GUASSUPI ARROIO SOCAVÃO,7,76,00507 - GUASSUPI - Salto do Guassupi Energética S/A,00507 - GUASSUPI - Salto do Guassupi Energética S/A,QUEVEDOS-RS,-29.45780,-54.12780,140.00,76112050,ARROIO SOCAVÃO,Setor Elétrico,Ativo
76115400,PCH SALTO DO GUASSUPI MONTANTE,7,76,00507 - GUASSUPI - Salto do Guassupi Energética S/A,00507 - GUASSUPI - Salto do Guassupi Energética S/A,QUEVEDOS-RS,-29.40170,-53.94080,302.00,76115000,ARROIO GUASSUPI,Setor Elétrico,Ativo
76115600,PCH SALTO DO GUASSUPI BARRAMENTO,7,76,00507 - GUASSUPI - Salto do Guassupi Energética S/A,00507 - GUASSUPI - Salto do Guassupi Energética S/A,QUEVEDOS-RS,-29.40920,-53.99750,292.00,76115000,ARROIO GUASSUPI,Setor Elétrico,Ativo
76115800,PCH SALTO DO GUASSUPI RIO TOROPI MIRIM,7,76,00507 - GUASSUPI - Salto do Guassupi Energética S/A,00507 - GUASSUPI - Salto do Guassupi Energética S/A,QUEVEDOS-RS,-29.46110,-54.19420,565.00,76114000,RIO TOROPI-MIRIM,Setor Elétrico,Ativo
76150050,PONTE IBIROCAÍ,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ALEGRETE-RS,-29.46830,-56.47560,0.00,76156000,ARROIO IBIROCAI,RHN,Ativo
76220900,PASSO DA FERRARIA,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,DOM PEDRITO-RS,-31.14170,-54.38060,0.00,76121000,RIO SANTA MARIA,RHN,Ativo
76251000,DOM PEDRITO,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,DOM PEDRITO-RS,-30.97030,-54.69330,130.00,76121000,RIO SANTA MARIA,RHN,Ativo
76290000,PASSO DOS FARRAPOS,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ROSÁRIO DO SUL-RS,-30.51830,-55.04310,0.00,76122000,RIO IBICUÍ DA ARMADA,RHN,Ativo
76300000,PONTE IBICUI DA ARMADA,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ROSÁRIO DO SUL-RS,-30.28080,-54.90310,80.00,76122000,RIO IBICUÍ DA ARMADA,RHN,Ativo
76310000,ROSÁRIO DO SUL,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ROSÁRIO DO SUL-RS,-30.24280,-54.91690,82.00,76121000,RIO SANTA MARIA,RHN,Ativo
76310000,ROSÁRIO DO SUL,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ROSÁRIO DO SUL-RS,-30.24280,-54.91690,82.00,76121000,RIO SANTA MARIA,CotaOnline,Ativo
76378900,PONTE SÃO SIMÃO CACEQUI,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CACEQUI-RS,-29.94330,-54.93170,0.00,76121000,RIO SANTA MARIA,RHN,Ativo
76380050,PONTE RS-640 / RIO CACEQUI,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CACEQUI-RS,-29.89500,-54.85310,0.00,76123000,RIO CACEQUI,RHN,Ativo
76430900,PCH FURNAS DO SEGREDO BARRAMENTO,7,76,00136 - JAGUARI - Jaguari Energética S.A,00136 - JAGUARI - Jaguari Energética S.A,JAGUARI-RS,-29.36560,-54.50440,152.00,76131000,RIO JAGUARÍ,Setor Elétrico,Ativo
76431000,PCH FURNAS DO SEGREDO JUSANTE,7,76,00136 - JAGUARI - Jaguari Energética S.A,00136 - JAGUARI - Jaguari Energética S.A,JAGUARI-RS,-29.38030,-54.51030,141.00,76131000,RIO JAGUARÍ,Setor Elétrico,Ativo
76431995,PONTE RIO JAGUARI,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,JAGUARI-RS,-29.49970,-54.68890,0.00,76131000,RIO JAGUARÍ,RHN,Ativo
76500040,JACAQUÁ,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ALEGRETE-RS,-29.68690,-55.19640,0.00,76100000,RIO IBICUÍ,RHN,Ativo
76560000,MANOEL VIANA,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,MANOEL VIANA-RS,-29.59580,-55.48140,61.71,76100000,RIO IBICUÍ,RHN,Ativo
76560000,MANOEL VIANA,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,MANOEL VIANA-RS,-29.59580,-55.48140,61.71,76100000,RIO IBICUÍ,CotaOnline,Ativo
76660900,FUNDAÇÃO MARONNA ALEGRETE,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ALEGRETE-RS,-30.06810,-55.65940,0.00,76151000,RIO IBIRAPUITA,RHN,Ativo
76742000,PASSO DO OSÓRIO,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ALEGRETE-RS,-29.95110,-55.60030,100.00,76151400,ARROIO CAVERA,RHN,Ativo
76750000,ALEGRETE,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ALEGRETE-RS,-29.76830,-55.78750,66.00,76151000,RIO IBIRAPUITA,RHN,Ativo
76750000,ALEGRETE,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ALEGRETE-RS,-29.76830,-55.78750,66.00,76151000,RIO IBIRAPUITA,CotaOnline,Ativo
76800000,PASSO MARIANO PINTO,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ITAQUI-RS,-29.30920,-56.05530,50.82,76100000,RIO IBICUÍ,RHN,Ativo
76800000,PASSO MARIANO PINTO,7,76,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ITAQUI-RS,-29.30920,-56.05530,50.82,76100000,RIO IBICUÍ,CotaOnline,Ativo
77150000,URUGUAIANA,7,77,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,URUGUAIANA-RS,-29.74860,-57.08860,38.00,70001000,RIO URUGUAI,RHN,Ativo
77150000,URUGUAIANA,7,77,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,URUGUAIANA-RS,-29.74860,-57.08860,38.00,70001000,RIO URUGUAI,CotaOnline,Ativo
77500000,QUARAÍ,7,77,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,QUARAÍ-RS,-30.38440,-56.46560,86.00,77101000,RIO QUARAÍ,RHN,Ativo
77500000,QUARAÍ,7,77,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,QUARAÍ-RS,-30.38440,-56.46560,86.00,77101000,RIO QUARAÍ,CotaOnline,Ativo
78500000,CONCORDIA (DNCPVN-611),7,78,00902 - ARGENTINA - Argentina,00902 - ARGENTINA - Argentina,ARGENTINA-AR,-31.40000,-58.01670,0.00,70001000,RIO URUGUAI,RHN,Ativo
79200000,FAZENDA SÃO JORGE,7,79,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,BAGÉ-RS,-31.45330,-54.13000,150.00,79101000,RIO NEGRO,CotaOnline,Ativo
79200010,FAZENDA SÃO JORGE / BAGÉ,7,79,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,BAGÉ-RS,-31.45330,-54.13000,0.00,79101000,RIO NEGRO,RHN,Ativo
79400000,ESTÂNCIA DO ESPANTOSO,7,79,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,BAGÉ-RS,-31.53390,-54.29440,100.00,79101000,RIO NEGRO,RHN,Ativo
79400400,ESTÂNCIA DA LAGOA - RIO NEGRO / BAGÉ,7,79,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ACEGUÁ-RS,-31.61220,-54.39080,0.00,79101000,RIO NEGRO,RHN,Ativo
80245600,PCH ITATINGA MONTANTE,8,80,00219 - CODESP - Companhia Docas do Estado de São Paulo-CODESP,00219 - CODESP - Companhia Docas do Estado de São Paulo-CODESP,BERTIOGA-SP,-23.74390,-46.12940,705.00,80501300,RIO ITATINGA,Setor Elétrico,Ativo
80245700,PCH ITATINGA BARRAMENTO,8,80,00219 - CODESP - Companhia Docas do Estado de São Paulo-CODESP,00219 - CODESP - Companhia Docas do Estado de São Paulo-CODESP,BERTIOGA-SP,-23.74500,-46.12750,700.00,80501300,RIO ITATINGA,Setor Elétrico,Ativo
80360200,UHE HENRY BORDEN SUBTERRÂNEA,8,80,00084 - EMAE - EMAE,00084 - EMAE - EMAE,CUBATÃO-SP,-23.87890,-46.44780,14.00,80400500,RIO CUBATÃO,Setor Elétrico,Ativo
80360400,UHE HENRY BORDEN EXTERNA,8,80,00084 - EMAE - EMAE,00084 - EMAE - EMAE,CUBATÃO-SP,-23.87720,-46.44720,2.00,80400500,RIO CUBATÃO,Setor Elétrico,Ativo
80360600,CUBATÃO,8,80,00113 - CETESB-SP - Companhia de Tecnologia de Saneamento Ambiental,00113 - CETESB-SP - Companhia de Tecnologia de Saneamento Ambiental,CUBATÃO-SP,-23.87750,-46.41970,15.00,80705000,RIO CUBATÃO DE CIMA,RHN,Ativo
81018900,CGH PAINA II BARRAMENTO,8,81,00262 - SENGES - Senges Papel e Celulose Ltda.,00262 - SENGES - Senges Papel e Celulose Ltda.,CASTRO-PR,-24.88860,-49.59190,657.00,81105000,RIO SOCAVÃO,Setor Elétrico,Ativo
81019000,CGH PAINA II JUSANTE,8,81,00262 - SENGES - Senges Papel e Celulose Ltda.,00262 - SENGES - Senges Papel e Celulose Ltda.,CASTRO-PR,-24.89390,-49.58580,630.00,81105000,RIO SOCAVÃO,Setor Elétrico,Ativo
81019350,PONTE DO AÇUNGUI,8,81,00052 - IAT-PR - Instituto Água e Terra do Paraná,00001 - ANA - Agência Nacional de Águas ,CAMPO LARGO-PR,-25.23440,-49.59640,580.00,81200000,RIO AÇUNGUI,RHN,Ativo
81028000,CGH SANTA CRUZ BARRAMENTO,8,81,00255 - RIO BRANCO - Cimento Rio Branco S.A.,00255 - RIO BRANCO - Cimento Rio Branco S.A.,RIO BRANCO DO SUL-PR,-25.15190,-49.41280,813.00,81200800,RIO TACANIÇA,Setor Elétrico,Ativo
81030000,CGH SANTA CRUZ JUSANTE,8,81,00255 - RIO BRANCO - Cimento Rio Branco S.A.,00255 - RIO BRANCO - Cimento Rio Branco S.A.,RIO BRANCO DO SUL-PR,-25.15000,-49.42190,530.00,81200800,RIO TACANIÇA,Setor Elétrico,Ativo
81107000,FOZ DO SÃO SEBASTIÃO,8,81,00052 - IAT-PR - Instituto Água e Terra do Paraná,00001 - ANA - Agência Nacional de Águas ,CERRO AZUL-PR,-24.90280,-49.44170,345.00,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo
81135000,BALSA DO CERRO AZUL,8,81,00052 - IAT-PR - Instituto Água e Terra do Paraná,00001 - ANA - Agência Nacional de Águas ,CERRO AZUL-PR,-24.79640,-49.27250,270.00,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo
81139500,CERRO AZUL MONTANTE,8,81,00052 - IAT-PR - Instituto Água e Terra do Paraná,00001 - ANA - Agência Nacional de Águas ,CERRO AZUL-PR,-24.84330,-49.27330,310.00,81206000,RIO PONTA GROSSA,RHN,Ativo
81167000,CGH CATAS ALTAS I MONTANTE 2,8,81,00576 - KLINGELE - Klingele Paper Nova Campina Ltda,00576 - KLINGELE - Klingele Paper Nova Campina Ltda,BARRA DO CHAPEU-SP,-24.48220,-49.06640,700.00,81308000,RIO CATAS ALTAS,Setor Elétrico,Ativo
81168000,CGH CATAS ALTAS I MONTANTE 1,8,81,00576 - KLINGELE - Klingele Paper Nova Campina Ltda,00576 - KLINGELE - Klingele Paper Nova Campina Ltda,BARRA DO CHAPEU-SP,-24.48420,-49.11360,586.00,81308000,RIO CATAS ALTAS,Setor Elétrico,Ativo
81169000,CGH CATAS ALTAS I BARRAMENTO,8,81,00576 - KLINGELE - Klingele Paper Nova Campina Ltda,00576 - KLINGELE - Klingele Paper Nova Campina Ltda,RIBEIRA-SP,-24.59560,-49.13470,330.00,81308000,RIO CATAS ALTAS,Setor Elétrico,Ativo
81169550,CGH CATAS ALTAS I JUSANTE,8,81,00576 - KLINGELE - Klingele Paper Nova Campina Ltda,00576 - KLINGELE - Klingele Paper Nova Campina Ltda,RIBEIRA-SP,-24.61140,-49.12670,230.00,81308000,RIO CATAS ALTAS,Setor Elétrico,Ativo
81200000,CAPELA DA RIBEIRA,8,81,00052 - IAT-PR - Instituto Água e Terra do Paraná,00001 - ANA - Agência Nacional de Águas ,RIBEIRA-SP,-24.65560,-48.99970,180.00,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo
81299001,UHE GOV. PARIGOT DE SOUZA MONTANTE,8,81,00028 - COPEL - Copel Geração e Transmissão S.A,00028 - COPEL - Copel Geração e Transmissão S.A,CAMPINA GRANDE DO SUL-PR,-25.21690,-48.94640,780.00,81400100,RIO CAPIVARI,Setor Elétrico,Ativo
81301001,UHE GOV. PARIGOT DE SOUZA BARRAMENTO,8,81,00028 - COPEL - Copel Geração e Transmissão S.A,00028 - COPEL - Copel Geração e Transmissão S.A,CAMPINA GRANDE DO SUL-PR,-25.13830,-48.87440,845.00,81400100,RIO CAPIVARI,Setor Elétrico,Ativo
81303001,UHE GOV. PARIGOT DE SOUZA JUSANTE,8,81,00028 - COPEL - Copel Geração e Transmissão S.A,00028 - COPEL - Copel Geração e Transmissão S.A,BOCAIÚVA DO SUL-PR,-25.08810,-48.82720,670.00,81400100,RIO CAPIVARI,Setor Elétrico,Ativo
81312000,PCH NOVO HORIZONTE MONTANTE,8,81,00488 - CENH - Companhia Energética Novo Horizonte-CENH,00488 - CENH - Companhia Energética Novo Horizonte-CENH,CAMPINA GRANDE DO SUL-PR,-25.00440,-48.63810,499.00,81400100,RIO CAPIVARI,Setor Elétrico,Ativo
81315000,PCH NOVO HORIZONTE BARRAMENTO,8,81,00488 - CENH - Companhia Energética Novo Horizonte-CENH,00488 - CENH - Companhia Energética Novo Horizonte-CENH,CAMPINA GRANDE DO SUL-PR,-25.00000,-48.62170,321.00,81400100,RIO CAPIVARI,Setor Elétrico,Ativo
81335000,CÓRREGO COMPRIDO,8,81,00052 - IAT-PR - Instituto Água e Terra do Paraná,00001 - ANA - Agência Nacional de Águas ,BARRA DO TURVO-SP,-24.75860,-48.50860,160.00,81400000,RIO PARDO,RHN,Ativo
81337000,BARRA DO TURVO-RT,8,81,00010 - DAEE-SP - Departamento de Águas e Energia Elétrica do E...,00010 - DAEE-SP - Departamento de Águas e Energia Elétrica do E...,BARRA DO TURVO-SP,-24.87390,-48.48470,0.00,81613000,RIO TURVO,RHN,Ativo
81350000,IPORANGA,8,81,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,IPORANGA-SP,-24.58640,-48.59220,73.00,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo
81360000,BARRA DO BATATAL,8,81,00010 - DAEE-SP - Departamento de Águas e Energia Elétrica do E...,00010 - DAEE-SP - Departamento de Águas e Energia Elétrica do E...,ELDORADO-SP,-24.58640,-48.26970,0.00,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo
81380000,ELDORADO,8,81,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ELDORADO-SP,-24.51970,-48.10560,70.00,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo
81420000,SETE BARRAS,8,81,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,SETE BARRAS-SP,-24.39250,-47.92500,35.00,81001000,RIO RIBEIRA DO IGUAPE,RHN,Ativo
81429000,UHE FRANÇA JUQUIÁ BR-116,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,JUQUITIBA-SP,-23.93640,-47.10360,673.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81429500,UHE FRANÇA LARANJEIRAS,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,JUQUITIBA-SP,-23.88640,-47.13690,660.00,81501500,RIO LARANJEIRAS,Setor Elétrico,Ativo
81491030,UHE FRANÇA RESERVATÓRIO 2,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,JUQUITIBA-SP,-23.92940,-47.19690,642.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81491050,UHE FRANÇA RESERVATÓRIO 3,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,JUQUITIBA-SP,-23.93030,-47.19190,642.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81491080,UHE FRANÇA BARRAMENTO,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,JUQUITIBA-SP,-23.94060,-47.19440,642.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81491100,UHE FRANÇA JUSANTE,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,JUQUITIBA-SP,-23.94860,-47.19750,620.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81495030,UHE FUMAÇA RESERVATÓRIO,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,IBIUNA-SP,-24.01250,-47.25500,539.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81495080,UHE FUMAÇA BARRAMENTO,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,IBIUNA-SP,-24.00750,-47.26390,533.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81495200,UHE FUMAÇA JUSANTE,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,IBIUNA-SP,-24.01030,-47.29360,423.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81496080,UHE BARRA BARRAMENTO,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,TAPIRAÍ-SP,-24.02500,-47.35670,404.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81496200,UHE BARRA JUSANTE,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,TAPIRAÍ-SP,-24.02830,-47.35670,334.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81497080,PCH PORTO RASO BARRAMENTO,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,TAPIRAÍ-SP,-24.06250,-47.41580,306.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81498080,UHE ALECRIM BARRAMENTO,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,TAPIRAÍ-SP,-24.08140,-47.47670,239.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81499080,PCH SERRARIA BARRAMENTO,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,JUQUIÁ-SP,-24.15190,-47.54810,85.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81499085,PCH SERRARIA JUSANTE,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,JUQUIÁ-SP,-24.15110,-47.55470,45.00,81501000,RIO JUQUIÁ,Setor Elétrico,Ativo
81499098,CGH JURUPARÁ RESERVATÓRIO,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,PIEDADE-SP,-23.95940,-47.39830,622.00,81521000,RIO DO PEIXE,Setor Elétrico,Ativo
81499100,CGH JURUPARÁ BARRAMENTO,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,PIEDADE-SP,-23.96220,-47.38970,622.00,81521000,RIO DO PEIXE,Setor Elétrico,Ativo
81499200,CGH JURUPARÁ JUSANTE,8,81,00137 - CBA - Companhia Brasileira de Alumínio-CBA,00137 - CBA - Companhia Brasileira de Alumínio-CBA,PIEDADE-SP,-23.97220,-47.38720,514.00,81521000,RIO DO PEIXE,Setor Elétrico,Ativo
