DatesR,PotEvap,Precip,Prod,Pn,Ps,AE,Perc,PR,Q9,Q1,Rout,Exch,AExch1,AExch2,AExch,QR,QD,Qsim
2002-01-21,0.1,0,158.691660947423,0,0,0.0854031529370218,0.224990492041017,0.224990492041017,0.204780752956024,0.0259855953952441,40.5529257550365,0.067602747058787,0.067602747058787,0.067602747058787,0.135205494117574,0.465525149539038,0.0935883424540311,0.559113491993069
2002-01-22,0.2,0,158.298852856976,0,0,0.170596212653682,0.222211877793869,0.222211877793869,0.202587437613113,0.0227859705420316,40.3672746500975,0.0664878164522516,0.0664878164522516,0.0664878164522516,0.132975632904503,0.454726359004348,0.0892737869942833,0.544000145998631
2002-01-23,0.4,2.9,159.611252208643,2.5,1.54400396524845,0.4,0.231604613581152,1.1876006483327,0.320207245021978,0.0290777369828621,40.3019353113316,0.0654285656711885,0.0654285656711885,0.0654285656711885,0.130857131342377,0.450975149459068,0.0945063026540506,0.545481452113118
2002-01-24,0.7,2.4,160.414971304357,1.7,1.041231443891,0.7,0.237512348177444,0.896280904286445,0.840802981309371,0.057869606432748,40.7316758495386,0.0650586507292854,0.0650586507292854,0.0650586507292854,0.130117301458571,0.476121093831685,0.122928257162033,0.599049350993718
2002-01-25,0.8,2.9,161.446528640399,2.1,1.27682882973243,0.8,0.245271493689754,1.06844266395733,0.885909752650728,0.0926254979545668,41.1814408609431,0.0675192131773745,0.0675192131773745,0.0675192131773745,0.135038426354749,0.503663954423622,0.160144711131941,0.663808665555564
2002-01-26,0.5,1.8,161.982584121527,1.3,0.785438676066994,0.5,0.249383194939756,0.763944518872762,0.889627326232277,0.0982981751693152,41.6101084339751,0.0701648786464312,0.0701648786464312,0.0701648786464312,0.140329757292862,0.531124631846748,0.168463053815746,0.699587685662494
2002-01-27,0.6,8.9,166.602928939849,8.3,4.90751420082061,0.6,0.287169382497825,3.67965518167722,1.10950183676335,0.112441792934353,42.2200458668887,0.072754584179617,0.072754584179617,0.072754584179617,0.145509168359234,0.572318988029317,0.18519637711397,0.757515365143287
2002-01-28,0.5,15.3,174.515028195869,14.8,8.27456892437007,0.5,0.362469668350604,6.88790074398054,3.12969836663483,0.216972304850105,44.6615839804714,0.0765561084900931,0.0765561084900931,0.0765561084900931,0.153112216980186,0.764716361542271,0.293528413340198,1.05824477488247
2002-01-29,0.4,5.4,176.791507393084,5,2.66332221954269,0.4,0.386843022327143,2.72352080278445,5.04509186500027,0.416260208244565,48.6107791881916,0.0932038436906863,0.0932038436906863,0.0932038436906863,0.186407687381373,1.18910050097067,0.509464051935251,1.69856455290592
2002-01-30,0.6,0,175.873722643747,0,0,0.540921749066935,0.376863000270718,0.376863000270718,2.98820314144218,0.455025314442737,50.3006100546959,0.125380048992711,0.125380048992711,0.125380048992711,0.250760097985421,1.42375232393064,0.580405363435447,2.00415768736609
2002-01-31,0.7,16.3,183.37668721411,15.6,7.96782617281028,0.7,0.464861602447452,8.09703542963717,1.76266059328324,0.300482565573872,50.7172449622841,0.141309311209827,0.141309311209827,0.141309311209827,0.282618622419654,1.48733499690481,0.441791876783699,1.92912687368851
2002-02-01,0.6,0.7,182.966200482417,0.1,0.049169111933055,0.6,0.459655843626084,0.510486731693029,4.81211216987712,0.328290541844233,53.663611286985,0.145448479455981,0.145448479455981,0.145448479455981,0.290896958911962,2.01119432463226,0.473739021300214,2.48493334593248
2002-02-02,0.7,1,182.658522783567,0.3,0.148107058210084,0.7,0.455784757059551,0.607677698849467,1.97975351625409,0.388942558750886,53.7847965040768,0.177232771720163,0.177232771720163,0.177232771720163,0.354465543440326,2.03580107088248,0.566175330471049,2.60197640135353
2002-02-03,0.7,0,181.575504384778,0,0,0.640651573249244,0.442366825540174,0.442366825540174,0.507096547710794,0.173150700059141,52.6543752689958,0.178637548768533,0.178637548768533,0.178637548768533,0.357275097537065,1.8161553315603,0.351788248827674,2.16794358038798
2002-02-04,0.4,0,180.777592881326,0,0,0.365225395127631,0.432686108323885,0.432686108323885,0.429795325413899,0.0586257411107917,51.6169855732295,0.165838370451512,0.165838370451512,0.165838370451512,0.331676740903024,1.63302339163169,0.224464111562304,1.85748750319399
2002-02-05,0.6,0,179.809810359873,0,0,0.546608533508316,0.421173987944835,0.421173987944835,0.389915115777106,0.0464391320264318,50.6800248370706,0.154681590909575,0.154681590909575,0.154681590909575,0.309363181819149,1.48155744284559,0.201120722936006,1.68267816578159
2002-02-06,0.8,4.3,181.145624043449,3.5,1.77294353937175,0.8,0.437129855795835,2.16418631642409,0.59739926406283,0.0551134918636284,50.0376639893012,0.145075228463094,0.145075228463094,0.145075228463094,0.290150456926188,1.3848353402953,0.200188720326722,1.58502406062202
2002-02-07,0.8,0,179.992967003088,0,0,0.729323471442522,0.423333568918181,0.423333568918181,1.3854561672861,0.0982266201399221,50.1591586406636,0.138740734394917,0.138740734394917,0.138740734394917,0.277481468789834,1.40270225031864,0.236967354534839,1.63966960485348
2002-02-08,0.8,0,178.855721225604,0,0,0.727178475635293,0.410067301848984,0.410067301848984,0.725451622380461,0.119680254633388,49.6897846755456,0.139923367097732,0.139923367097732,0.139923367097732,0.279846734195463,1.33474895459624,0.25960362173112,1.59435257632736
2002-02-09,0.5,0,178.002084279928,0,0,0.453306052566169,0.40033089310956,0.40033089310956,0.370491134467982,0.0691826379979171,48.9608742118848,0.135393962365548,0.135393962365548,0.135393962365548,0.270787924731096,1.2347955604943,0.204576600363465,1.43937216085777
2002-02-10,0.7,6.9,180.747457906403,6.2,3.17769749031763,0.7,0.432323863843301,3.45462637352567,0.74082671940369,0.0632504194951644,48.6377066477544,0.128569060195122,0.128569060195122,0.128569060195122,0.257138120390244,1.19256334372924,0.191819479690286,1.38438282341953
2002-02-11,0.6,7.5,183.706387288775,6.9,3.42800649453253,0.6,0.469077112160233,3.9410706176277,2.56224149867043,0.162534885954548,49.9530622434962,0.12562330298409,0.12562330298409,0.12562330298409,0.25124660596818,1.37250920591268,0.288158188938638,1.66066739485132
2002-02-12,0.5,6.1,185.909903410882,5.6,2.70156433744668,0.5,0.498048215339111,3.39648387789243,3.38275044691378,0.310131272968913,51.8082100504307,0.137921446991296,0.137921446991296,0.137921446991296,0.275842893982591,1.66552408697061,0.448052719960209,2.11357680693082
